salient,adjective,顯著的，突出的
saline,noun,生理食鹽水
salinity,None,None
saliva,noun,口水，唾液，涎
saltiness,None,None
sample,noun,樣品
sanctimonious,adjective,假裝聖潔的；道貌岸然的；僞善的
sanction,noun,制裁
sanctuary,noun,庇護，保護；避難所，庇護所
sandy,adjective,被沙子覆蓋的；含沙的
sanitary,adjective,衛生的，清潔的，乾淨的
sanitation,noun,下水道設施，衛生設備
sap,verb,（尤指經過一段很長的時間）使傷元氣；削弱；使耗盡
sapphire,noun,藍寶石
sarcastic,adjective,諷刺的，嘲笑的，挖苦的
satire,noun,諷刺，譏諷；諷刺作品
satiric,None,None
satirist,noun,諷刺作家
satisfaction,noun,滿足，滿意
satisfactory,adjective,令人滿意的；使人滿足的；夠好的
saturate,verb,使濕透；浸透；滲透
saturated,adjective,使濕透；浸透；滲透
saucer,noun,茶碟，茶託
save,verb,挽救，搭救，救助
savings,noun,存款，儲蓄金
scabbard,noun,（劍）鞘
scale,noun,尺度，刻度；等級
scaled,noun,尺度，刻度；等級
scan,verb,（用肉眼或用機器）細看，審視
scapegoat,noun,代罪羔羊，代人受過的人
scarce,adjective,難得的，稀有的，罕見的
scarcely,adverb,勉強；幾乎不
scare,verb,（使）驚恐，（使）害怕；受驚嚇，感到害怕
scarlet,noun,猩紅色，緋紅色，鮮紅色
scatter,verb,散開，分散；使分散，驅散
scavenger,noun,食腐動物
scene,noun,場景，場面；鏡頭
scenery,noun,風景，景色
scenic,adjective,風景優美的
scent,noun,香味
schedule,noun,計劃表；日程表；進度表
scheme,noun,陰謀，詭計
scholar,noun,（尤指大學的）學者
scholarly,adjective,學術性的
scholarship,noun,學問；學術；學術研究
scissors,noun,剪刀
scope,noun,範圍
score,verb,（體育比賽、考試等中）得（分）
scotch,verb,破除；制止；取消；阻止
scour,verb,擦，擦淨；刷，刷掉
scout,noun,偵查者；（尤指）偵察兵
scramble,verb,（急速而艱難地）移動；爬；攀登
scrap,verb,放棄；取消
scrape,verb,去除；刮；擦
scraping,verb,去除；刮；擦
scratch,verb,抓；搔；擦；劃
screen,noun,螢幕
screw,noun,螺絲（釘）
screwdriver,noun,螺絲起子，螺旋鑽
scruple,noun,顧忌；顧慮
scrupulous,adjective,胸懷坦蕩的；審慎的；嚴格認真的
scuba,noun,戴水肺潛水
sculpt,verb,雕塑；雕刻
sculptor,noun,雕塑家；雕刻家
sculptural,None,None
sculpture,noun,雕塑，雕刻；塑像，雕塑品，雕刻品
seabed,noun,海底；海床
seam,noun,（尤指縫合兩塊布或皮革的）線縫，接縫
seamount,None,None
seaport,noun,海港（城市）
seashore,noun,海岸；海濱
seasonal,adjective,季節的；季節性的
seasoning,noun,調味品，佐料
seaweed,noun,海草；海藻
seclude,verb,使…不與…接觸
seclusion,noun,與世隔絕；退隱
secondary,adjective,次要的
secret,noun,秘密
secrete,verb,（動植物或其細胞）分泌
sect,noun,（宗教的）派別，宗派
section,noun,部分；片段
sectional,adjective,（傢俱）組合式的
sector,noun,（一國經濟活動的）部門，領域，行業
secular,adjective,世俗的；非宗教的
secure,adjective,牢靠的；牢固的
securely,adverb,（尤指物品、處境等）安全地
security,noun,保護（措施）；安全（保障）
sedentary,adjective,缺乏運動的，少活動的
sediment,noun,沉澱物，沉渣
sedimentary,adjective,（岩石）沉積的
seduce,verb,勾引；誘姦
seedling,noun,幼苗
seemingly,adverb,貌似；看似；（尤指）表面上地
segment,noun,（群體或事物的）部分
segregate,verb,（尤指基於種族或性別原因）隔離並差別對待
seismic,adjective,地震的；地震引起的
seismograph,noun,地震儀
seismology,noun,地震學
selection,noun,選擇；挑選
semester,noun,（尤指美國和澳大利亞大學的）學期
semiarid,None,None
semiliterate,None,None
senator,noun,參議員
sensation,noun,感覺；知覺；（尤指）觸覺
sensational,adjective,極好的；絕妙的；出眾的
sensibility,noun,（尤指藝術或社會活動方面的）鑒賞力，感受能力
sensible,adjective,理智的；明智的
sensitive,adjective,神經過敏的；易被冒犯的；敏感的
sensitivity,noun,善解人意；體貼；體諒
sensory,adjective,感覺的；感官的
sentence,noun,句，句子
sentimental,adjective,多愁善感的；感情用事的
sentimentalism,noun,感傷，多愁善感
sentimentalize,None,None
separate,adjective,各自的；單獨的，不同的
sequence,noun,一連串；一系列；順序，次序
sequester,verb,扣押（資産）
serene,adjective,平靜的；安詳的
serious,adjective,嚴重的；糟糕的
seriously,adverb,嚴重地；惡劣地
serrated,adjective,鋸齒邊的
setting,noun,位置；環境
severe,adjective,非常嚴重的；劇烈的；慘重的
sewer,noun,下水道；排水管；陰溝
sewerage,noun,污水；汙物（同 sewage）
shade,noun,陰處；陰涼處
shaft,noun,（工具或武器的）桿，柄
shallow,adjective,淺的，不深的
sharpen,verb,使變尖；使鋒利
sharply,adverb,快速突然地
shatter,verb,（使）破碎；粉碎
shear,verb,給（羊）剪（羊毛）
sheath,noun,鞘套；護套
shed,noun,（通常爲木質、存放物品用的）棚子，小屋
sheer,adjective,完全的，徹底的
shell,noun,（尤指堅果、蛋、某些動物的）殼
shellfish,noun,甲殼類水生動物
shelter,noun,掩蔽（處）；遮蔽（處）
sheltered,adjective,受庇護的，不受壞天氣侵襲的
shepherd,noun,牧羊人
shield,noun,（舊時的）盾（牌）
shift,verb,（尤指略微地）移動；改變；轉移
shifting,adjective,不斷變化的；不斷移動的
shine,verb,照耀；發光；反光
shingle,noun,（海灘或河岸上的）卵石，礫石
shining,verb,照耀；發光；反光
shiny,adjective,（表面）有光澤的，光亮的
shipload,None,None
shipment,noun,運輸的貨物；運輸；裝運
shipwreck,noun,（尤指觸礁導致的）船隻失事，海難；失事船隻，沈船
shipwright,None,None
shock,noun,令人震驚的事件（或經歷）；驚愕，震驚
shocked,noun,令人震驚的事件（或經歷）；驚愕，震驚
shocking,adjective,令人厭惡的；令人難過的；不道德的
shortcut,noun,近路，捷徑
shot,verb,（shoot的過去式及過去分詞）
shrink,verb,（使）縮小，（使）變小
shrinkage,None,None
shrivel,verb,（使）枯萎；（使）乾枯；（使）皺縮
shrub,noun,灌木
shuffle,verb,拖著腳走，曳足而行
shutter,noun,（照相機的）快門
shuttle,noun,穿梭運行的車輛，接駁車;穿梭航班
shy,adjective,害羞的，羞怯的
shyness,noun,害羞，羞澀
sick,adjective,生病的，患病的，不舒服的
sickness,noun,患病
sidestep,verb,橫跨一步躲開；側步避讓
sideways,adverb,側向地的
siege,noun,圍攻；包圍
significance,noun,重要性，重要意義
significant,adjective,重要的；顯著的
signify,verb,表示；意味著
silica,noun,矽石，二氧化矽
silicate,noun,矽酸鹽
silly,adjective,愚蠢的，傻的
silt,noun,（尤指河灣或河口處的）淤泥，泥沙
silversmith,noun,銀匠；銀器商
simplicity,noun,簡單，簡易
simulate,verb,類比，模仿；假裝，僞裝
simultaneous,adjective,同時的
sinuous,adjective,蜿蜒的，彎曲的
skeleton,noun,骨骼，骨架
skeptical,adjective,懷疑的，持懷疑態度的
skepticism,None,None
sketch,noun,草圖，速寫；素描
skimp,verb,節儉，節約；吝嗇
skip,verb,跳，跳躍
skull,noun,頭（蓋）骨，顱骨
skyrocket,verb,暴漲，飛漲
skyscraper,noun,摩天大樓
slab,noun,（石、木、金屬、食物等的）板，片
slander,noun,誹謗，詆毀
slash,verb,（用利器）劈，砍，劃
slavish,adjective,唯命是從的，盲從的
slender,adjective,苗條的，纖細的
slice,noun,（切下的食物）薄片
slide,verb,（使）滑動，（使）滑行
slight,adjective,少量的，微小的
slightly,adverb,稍微，略微
slime,noun,（令人不快的）黏液
slimy,adjective,黏糊糊的
slip,verb,滑倒；失足
slipper,noun,拖鞋
slippery,adjective,濕滑的，容易打滑的
sloop,noun,單桅小帆船
slope,noun,斜坡
sloping,noun,斜坡
sloth,noun,懶散，懈怠
slothful,adjective,懶惰的，懶散的
sluggish,adjective,行動緩慢的；遲緩的
slum,noun,（尤指城市中的）貧民窟，棚戶區
slumber,noun,睡覺，睡眠
smart,adjective,整潔漂亮的，時髦的
smog,noun,（尤指城市中的）霧霾，煙霧
smoothly,adverb,順利地，順暢地
smother,verb,悶死，使窒息
smuggle,verb,走私；（常指非法）偷運
snap,verb,突然折斷，哢嚓一聲折斷
snippet,noun,一條，一則（新聞、消息或談話）
snowdrift,noun,（被風吹成的）雪堆
snowflake,noun,雪花，雪片
snug,adjective,（人）感到溫暖舒適的；（地方）暖和的
sociable,adjective,好交際的；善於社交的；合群的
softwood,noun,（取材於松樹等針葉樹的）軟木
solar,adjective,太陽的；來自太陽的；使用太陽能的
solder,noun,焊錫，焊料
soldier,noun,士兵，軍人，戰士
sole,adjective,唯一的，單一的
solely,adverb,唯一地，單獨地，僅有地
solemn,adjective,莊嚴的，嚴肅的
solicit,verb,請求，索求，乞求
solicitor,noun,（英國和澳大利亞的）初級律師，事務律師，訴狀律師
solidarity,noun,團結一致
solidify,verb,（使）（液體或氣體）固化，凝固
solitary,adjective,獨自的，唯一的，單個的
solitude,noun,獨處，獨居
solo,adjective,獨自的（地），單獨的（地），單人的（地）
soloist,noun,獨奏者；獨唱者
soluble,adjective,可溶的，易於溶解的
solution,noun,解決辦法；解決方案
somewhat,adverb,有點，稍微有些
soothe,verb,使平靜，安慰
sophisticated,adjective,精於世故的，老練的；見多識廣的；很有品味的
sophistication,noun,世故，老練；精密化
sort,noun,種類，類型
soundproof,adjective,隔音的
sour,adjective,酸的，有酸味的
souvenir,noun,紀念品；紀念物
sovereign,noun,君主；元首；最高統治者
sovereignty,noun,主權，統治權
sow,verb,播種，種
soy,noun,醬油
soybean,noun,大豆
spacecraft,noun,太空船
spaceship,noun,（尤指小說中的）太空船
spacious,adjective,寬敞的，空間大的
span,noun,一段時間
spangle,noun,（尤指衣服上裝飾用的）閃光金屬片，閃光塑膠片
spanking,adjective,飛快的，快捷的
spare,adjective,額外的，備用的；多餘的
spark,noun,火花，火星；電火花
sparrow,noun,麻雀
sparse,adjective,稀少的；稀疏的，零落的
sparsely,None,None
spawn,noun,（魚、青蛙等的）卵
specialized,adjective,專門的；專科的
species,noun,（動植物的）種，物種
specific,adjective,特定的；特有的
specification,noun,規格；規範；標準；明細單；詳細說明
specified,verb,具體說明；明確指出
specify,verb,具體說明；明確指出
specimen,noun,樣品；標本；樣本
speck,noun,小點，斑點；小片；一點點
spectacle,noun,不尋常的事；出人意料的情況
spectacular,adjective,壯觀的，壯麗的；令人驚歎的
spectacularly,adverb,壯麗地，壯觀地，令人驚歎地
spectator,noun,（尤指體育賽事的）觀眾
spectrum,noun,光譜；波譜；聲譜；頻譜
speculate,verb,猜測；推測，推斷
speedy,adjective,快速的，迅速的
sphere,noun,球，圓球；球狀物
spherical,adjective,球形的，球狀的
spill,verb,（使）灑出；（使）流出；（使）濺出； （使）湧出
spinach,noun,菠菜
spinal,adjective,脊柱的；脊椎的
spine,noun,脊柱；脊椎
spinet,None,None
spinning,noun,室內腳踏車（一種室內健身運動）
spiny,adjective,長滿刺的，帶刺的；有刺毛的
spiral,noun,螺旋形
spiritual,adjective,精神的，心靈的；（尤指）宗教的
splash,verb,（使）（液體）灑，濺，潑
splendor,noun,壯麗；雄偉；輝煌
split,verb,（使）裂開；（使）分開
spoil,verb,破壞；糟蹋；毀掉
spoilage,None,None
sponge,noun,（擦洗物品用的）海綿
spontaneity,None,None
spontaneous,adjective,自發的；非籌劃安排的；非勉強的
spontaneously,None,None
spoon,noun,匙，杓；調羹
sporadically,None,None
spot,noun,點；斑點；圓點
spotless,adjective,一塵不染的；極清潔的
spotlight,noun,聚光燈；聚光燈照明圈
sprawl,verb,（懶散地）攤開四肢坐（或躺）
spray,noun,浪花；水花；飛沫
spring,noun,春天，春季
springtime,noun,春季
sprout,verb,發（芽），抽（芽）；長出（毛髮等）；（葉、毛髮等）生長
spur,verb,激勵，鞭策；促進，加速
squarely,adverb,徑直地；直截了當地；毫不含糊地
squash,verb,把…壓扁；把…擠扁
squeeze,verb,（尤指從各方面）擠壓，捏，擠，榨
squirrel,noun,松鼠
stability,noun,穩定；穩固
stabilize,verb,穩定下來
stable,adjective,穩定的；穩固的；牢固的
stack,noun,（排放整齊的）堆，疊
staff,noun,全體員工，全體僱員
stagecoach,noun,（舊時的）驛馬車，公共馬車
stagger,verb,搖晃；蹣跚；踉踉蹌蹌地走
staggering,adjective,驚人的，令人震驚的
stagnant,adjective,（水或空氣）不流動的，汙濁的
stain,verb,沾汙，染汙；留下汙跡
stained,suffix,…沾汙的
staircase,noun,（建築物內通常帶有扶手的）樓梯
stalk,noun,（植物的）莖，稈；（葉或果實的）柄，蒂；（花）梗
stamina,noun,耐力；耐性；持久力
standard,noun,標準，水準
standardize,verb,使標準化，使合乎標準
standardized,verb,使標準化，使合乎標準
standing,noun,聲譽，名聲；級別；地位
standpoint,noun,觀點，立場
stanza,noun,（詩的）節，段
staple,noun,訂書針
starch,noun,澱粉
stardom,noun,名聲，聲譽
starfish,noun,海星
stark,adjective,赤裸的；簡單的；明顯的；（尤指）毫無修飾的，粗陋的；嚴重的；極端的
starvation,noun,（常造成死亡的）饑餓，挨餓
starve,verb,（使）挨餓；（使）餓死
stash,verb,存放，藏匿（尤指大量物品）
stately,adjective,威嚴的；隆重的；氣宇不凡的
stationary,adjective,靜止的；不變的；穩定的
stationery,noun,文具
statistics,noun,統計數據；統計資料
statue,noun,（尤指石頭或金屬的）雕像，雕塑，塑像
stature,noun,聲望；聲譽
status,noun,（尤指在社會中的）地位，身份
statute,noun,成文法；法令，法規
steadfast,adjective,長期不變的；堅定的，不動搖的
steady,adjective,穩步的；持續的；有規律的
steak,noun,肉排；肉塊；魚排；魚塊；（尤指）牛排
steep,adjective,（斜坡）陡的，陡峭的
steer,verb,駕駛（交通工具）；掌方向盤
stellar,adjective,恆星的，星球的
stem,noun,主幹
stereotype,noun,（尤指錯誤的）刻板印象，老套俗見，成見
sterile,adjective,（生物）不育的；（土地）貧瘠的，不長作物的
stern,adjective,嚴厲的，苛刻的
stick,noun,枝條；木條，木棍
stickpin,None,None
sticky,adjective,黏性的；黏的；塗有黏膠的
stiff,adjective,硬的，挺的，堅實的
stiffen,verb,變僵硬；變得不易彎曲
stifle,verb,（使）窒息，（使）喘不上氣
stilt,noun,（支撐建築物高出地面或水面的）柱子，支材
stimulant,noun,刺激物；激勵物
stimulate,verb,激發，激勵；促進
stimulation,noun,刺激；激勵；興奮作用
stimulus,noun,刺激（物），激勵（物）；促進因素
sting,verb,（昆蟲、植物或動物）叮，刺，蜇
stipend,noun,薪俸，薪金
stipulate,verb,規定，約定；明確說明
stipulation,noun,規定，約定；明確的要求
stitch,noun,（縫紉的）針腳；一針
stocky,adjective,（尤指男子）矮壯的，結實的
stonemason,noun,石工，石匠
stout,adjective,（尤指上年紀的人腰部）粗壯結實的
straightforward,adjective,容易理解的，簡單的
strain,noun,壓力；拉力，張力；作用力
strand,noun,（線、繩等的）縷，股
strap,noun,皮帶；帶子
stratum,noun,部分；層；階層
strengthen,verb,增強，加強；鞏固
strenuous,adjective,費力的，費勁的；繁重的；耗費精力的
strenuously,None,None
stretch,verb,伸出；伸長；拉伸
stride,noun,進展，進步
strike,verb,罷工
striking,adjective,異乎尋常的，驚人的；引人注目的
strikingly,None,None
string,noun,細繩；線；帶
stringent,adjective,嚴重的；嚴格的，苛刻的
strip,verb,除去，剝除，撕掉（外皮或表層）
stripe,noun,條紋，斑紋
strive,verb,（尤指長期或不畏艱難地）努力，奮鬥，力爭
stroke,noun,中風
stubborn,adjective,頑固的，執拗的，倔強的
stubbornness,None,None
studio,noun,（電視或廣播節目的）攝影棚，播音室；（音樂）錄音室
stumble,verb,絆腳；絆倒
stun,verb,使震驚；使驚訝
stunning,adjective,極漂亮的，極迷人的
stunt,noun,（通常指電影中的）特技動作
sturdy,adjective,結實的，牢固的；強壯的
stylized,adjective,程式化的；（尤指）非寫實的
subdivision,noun,分支；分部；細分部分；再分，細分
subdue,verb,壓制；制服；控制
submarine,noun,潛艇
submerge,verb,（使）潛入水中，（使）沒入水中；浸沒
submerged,verb,（使）潛入水中，（使）沒入水中；浸沒
submit,verb,提交；呈遞
subsection,noun,（文件的）分款，分項，小節；（機構的）分支，分部
subsequent,adjective,隨後的，接著的
subsequently,None,None
subside,verb,（狀況）趨於平緩，平息
subsidiary,adjective,輔助的；次要的
subsidize,verb,給予…津貼（或補貼）；資助
subsidy,noun,補助金；津貼，補貼
subsist,verb,維持生計；勉強生存
subsistence,noun,活命，生存，維持生活
subspecies,noun,亞種
substantial,adjective,大的；可觀的；價值巨大的；重大的
substantially,adverb,在很大程度上
substantiate,verb,證明…屬實；證實
substantive,adjective,重要的；嚴肅的；實質性的，本質的
substitute,verb,用…代替，代之以
subterranean,adjective,地下的
subtle,adjective,隱約的；暗淡的；不易察覺的，不明顯的；微妙的
subtract,verb,減，減去
subtraction,noun,減法
subtractive,None,None
suburb,noun,城郊；近郊住宅區
suburbanite,noun,郊區居民
subversive,adjective,（尤指對現有政治體制）起破壞作用的，有顛覆性的
successive,adjective,接連地，連續地
succinct,adjective,簡明的；言簡意賅的
succumb,verb,屈從，屈服；放棄抵抗；承認失敗
sue,verb,控告，對…提起訴訟（尤指要求賠償）
sufficient,adjective,足夠的，充足的
suffocate,verb,（使）窒息而死；（使）悶死
suit,noun,一套衣服，套裝
suitable,adjective,適宜的，合適的
suitcase,noun,（旅行用的）手提箱
suite,noun,（尤指飯店的）套房
suited,adjective,合適的，適宜的
summit,noun,高峰會，領袖會議，最高級會議
sumptuous,adjective,奢侈的，豪華的，奢華的
sunburn,noun,曬傷
sunflower,noun,向日葵
sunglasses,noun,墨鏡，太陽眼鏡
sunlight,noun,陽光，日光
sunlit,adjective,（房間等）陽光充足的，陽光照耀的
sunrise,noun,日出（時分），拂曉，黎明
sunset,noun,日落（時分），黃昏，傍晚
sunshine,noun,陽光，日照
superb,adjective,極好的，超級的，傑出的
superficial,adjective,（人）淺薄的，膚淺的
superficially,None,None
superintend,verb,監督，主管
superintendent,noun,主管，負責人；（大樓的）看管人
superior,adjective,好於平均的，好過其他的，優越的
supernatural,adjective,超自然的，無法用科學解釋的
supervise,verb,監督，管理，指導
supervision,noun,監督，管理，指導
supervisor,noun,監督者，管理者，指導者
supplant,verb,取代，代替
supple,adjective,易彎曲的，柔軟的，柔韌的
supplement,noun,補充物，增補物
supplementary,adjective,（角）互補的
supplementation,noun,（含有病人所需物質的藥或飲品）補劑
suppose,verb,認為可能，料想，猜想
supposedly,adverb,想像上；大概；恐怕
supposition,noun,猜測，推測，假定
suppress,verb,（用武力）鎮壓，壓制，制止
supremacy,noun,最高地位，至高無上
supreme,adjective,（等級、水準或重要性）最高（的），至高無上（的）
supremely,adverb,極其，極度地
surcharge,noun,額外費用，附加費
surface,noun,表面，表層，外層
surge,noun,陡增，遽增，急遽上升
surgeon,noun,外科醫生
surgery,noun,外科手術
surging,noun,陡增，遽增，急遽上升
surmise,verb,推測，猜測，臆測
surmount,verb,克服（困難）；解決（問題）
surpass,verb,超過，優於，勝過
surpassingly,None,None
surplus,noun,剩餘（的），多餘（的）；過剩（的）
surrender,verb,投降
survey,noun,調查
survival,noun,繼續生存，存活，倖存
survive,verb,繼續生存，存活；（尤指）倖存
survivor,noun,倖存者，生還者
susceptible,adjective,易受影響的，易受傷害的
suspect,verb,懷疑，猜想，認為（某事有可能）
suspend,verb,停止，暫停，中止
suspender,noun,吊襪帶
suspense,noun,懸念，焦慮，擔心
suspicion,noun,懷疑，猜想
suspicious,adjective,可疑的，引起懷疑的
sustain,verb,保持，維持，使持續，使繼續
sustained,adjective,持續的，持久的
sustenance,noun,食物
swallow,verb,吞嚥，吞下，嚥下
swamp,noun,沼澤地；濕地
swampy,adjective,（土地）濕軟的，沼澤的
swarm,noun,（一起移動的）一大群（昆蟲）
sway,verb,搖擺，擺動
swear,verb,詛咒，咒罵
sweep,verb,打掃，清掃，掃除
sweeping,adjective,影響廣泛的，大的
swell,verb,腫脹，腫，膨脹
swelling,noun,腫的地方，腫脹處；腫塊
swift,adjective,迅速的，敏捷的，快的
swiftness,None,None
syllable,noun,音節
symbiosis,noun,（動物或植物間的）共生
symbiotic,None,None
symbol,noun,標誌，象徵
symbolism,noun,象徵手法
symbolize,verb,象徵，代表
symmetrical,None,None
symmetry,noun,對稱（性）；勻稱
sympathetic,adjective,有同情心的，同情的
sympathize,verb,同情，體諒，憐憫
sympathy,noun,同情（心），理解
symphony,noun,交響樂，交響曲
symptom,noun,（疾病的）癥狀
synchronize,verb,（使）同步，（使）同時發生
synonym,noun,同義詞，近義詞
synonymous,adjective,同義的，近義的
synthesis,noun,合成
synthesize,verb,合成
synthesizer,noun,電子音響合成器，電聲合成器
synthetic,adjective,合成的，人造的
syrup,noun,濃糖水，糖漿
system,noun,（協同工作的）系統
systematic,adjective,有條理的，有系統的，有計劃的
systematize,verb,使系統化，使條理化
tableland,None,None
tableware,noun,餐具（總稱）
tactics,noun,策略，手法
tactile,adjective,觸覺的
tadpole,noun,蝌蚪
tag,noun,標籤，標牌
tailor,noun,裁縫
taint,verb,（通過添加有害物質而）污染（食品、血液等）；玷污，敗壞
talent,noun,天分，天賦；天才，有天分者
talented,adjective,有才能的；能幹的；技藝高超的
tally,verb,符合，吻合
tame,adjective,（尤指動物）溫順的，馴化的
tangible,adjective,真實的；非想像的；可觸摸的；可感知的
tap,verb,（常指連續）輕拍，輕叩，輕敲
tapering,verb,（使）一端逐漸變窄
tapestry,noun,（手織的）花毯；絨繡；織錦
tapeworm,noun,絛蟲
tardiness,None,None
tardy,adjective,行動遲緩的；遲的；遲到的
tariff,noun,關稅；關稅表
tarnish,verb,（使）（尤指金屬）失去光澤，（使）變暗淡；（使）褪色
taste,noun,味道；味覺
tasteless,adjective,格調不高的，不得體的
tasty,adjective,美味的，可口的
tavern,noun,小酒店
tawdry,adjective,俗艷而不值錢的
taxicab,noun,計程車
teapot,noun,茶壺
tectonics,noun,板塊構造學（研究地球表面是如何形成的、其不同部分如何移動以及這種移動會產生什麼效應）
tedious,adjective,單調乏味的，無趣的
tedium,noun,單調乏味
telegraph,noun,（尤指過去的）電報；電報機
telescope,noun,望遠鏡
temper,noun,脾氣；易怒
temperance,noun,自我克制，節制（如戒酒、節食等）
temperate,adjective,（氣候）溫帶的，溫和的
temperature,noun,溫度；體溫
temple,noun,廟宇，寺院；神殿
temporarily,None,None
temporary,adjective,短暫的；暫時的，臨時的
tempt,verb,引誘，誘惑
tempting,adjective,誘人的，吸引人的；使人禁不住想嘗試（或擁有）的
tenant,noun,租戶；佃戶；房客
tend,verb,傾向；易於；往往會
tendency,noun,（思想、行為等的）傾向
tender,adjective,溫柔的；溫情的；關懷的；慈愛的
tenderness,None,None
tenement,noun,（常指城市貧民區的）公寓大樓
tense,noun,（動詞的）時態
tensile,adjective,可拉長的，有伸展性的
tension,noun,（精神上的）緊張，焦慮，焦急
tentacle,noun,（海洋動物的）觸手，觸角
terminal,adjective,（疾病）晚期的，末期的
terminate,verb,（使…）結束，停止，終止
termination,noun,終止；停止
terminology,noun,術語
terminus,noun,（公共汽車或火車的）終點站
termite,noun,白蟻
terrace,noun,臺地
terrain,noun,地形，地勢；地帶
terrestrial,adjective,地球的；與地球有關的
terribly,adverb,很糟；很不好
terrific,adjective,極好的
terrify,verb,使害怕，使恐懼
terrifying,adjective,很可怕的
textile,noun,紡織物；織物
texture,noun,質地；質感；手感
textured,adjective,有紋理的
thatch,verb,用茅草覆蓋（屋頂）
thaw,verb,（使）融化；（使）解凍
theft,noun,盜竊；偷竊行為
theist,noun,有神論者；一神論者
theme,noun,（談話、書籍、電影等的）題目，主題
theoretical,adjective,理論上的；純理論的
thereby,adverb,因此，由此；從而
therefore,adverb,因此，因而，所以
thermal,adjective,熱的，熱量的
thesis,noun,論文
thigh,noun,股；大腿
thorn,noun,（植物莖上的）刺，荊棘
thorny,adjective,棘手的，麻煩的
thorough,adjective,仔細的
thoughtful,adjective,考慮周到的；計劃周密的
thread,noun,線
threadlike,None,None
threaten,verb,威脅，恐嚇；揚言要
threateningly,None,None
threshold,noun,門檻
thrifty,adjective,節約的，節儉的
thrive,verb,茁壯成長；興旺，繁榮
thrust,verb,推擠；刺；戳；插入
thunderstorm,noun,雷雨，雷暴
tide,noun,潮汐；潮水
tilt,verb,（使）傾斜
timber,noun,林木；樹木
timid,adjective,羞怯的；膽小的，膽怯的
timidity,None,None
tint,noun,淡淡的色澤（或色調）
tip,verb,（使）傾斜；（使）傾覆
tissue,noun,（動物或植物的細胞）組織
toe,noun,腳趾
toed,suffix,…趾的；有…趾的
tolerance,noun,寬容；忍受；容忍
tolerant,adjective,寬容的；容忍的
tolerate,verb,寬容；容忍
topographical,None,None
topography,noun,地形；地貌；地勢
topsoil,noun,表土（層）
tornado,noun,龍捲風；旋風
torpor,noun,不活躍；萎靡；遲鈍
torque,noun,扭轉力
torrent,noun,（尤指似乎無法控制的）狂潮，迸發
tortuous,adjective,彎彎曲曲的；曲折的；轉彎抹角的
totter,verb,跌跌撞撞，踉蹌
touchdown,noun,（飛機或太空船的）著陸，降落
touched,adjective,受感動的，受觸動的；感激的
touching,adjective,感人的
tough,adjective,結實的；堅固的；堅強的
tournament,noun,錦標賽
tow,verb,拖，拉，牽引（車、船等）
tower,noun,塔；建築物的塔形部分；塔樓，高樓
towering,adjective,高聳的
toxic,adjective,有毒的；引起中毒的
toxin,noun,（尤指致病細菌產生的）毒素
trace,verb,找到，查出，發現
track,noun,（鐵路的）軌道
tract,noun,（尤指有關宗教或政治主題的）短文，傳單
tractable,adjective,易處理的；易控制的；易勸服的
traction,noun,（車輪或輪胎對地面的）附著摩擦力
tractor,noun,拖拉機
tragedy,noun,悲劇性事件，災難，不幸
trail,noun,鄉間（山間或林間等）小道
trainload,None,None
trait,noun,（個人的）特徵，特性，品質
trample,verb,踩，踐踏
tranquil,adjective,安靜的，平靜的；安寧的
tranquility,noun,平靜，寧靜祥和
transaction,noun,交易
transcend,verb,超越，超過，超出（尤指界限）
transcontinental,adjective,穿越大陸的
transcript,noun,文字記錄；抄本，文字本
transfer,verb,搬；轉移
transform,verb,使徹底改觀；使大變樣
transformation,noun,徹底改觀；大變樣
transition,noun,轉變；過渡
translucent,adjective,半透明的
transmit,verb,播送，發射，傳送（信號）
transmitter,noun,（廣播、電視信號的）發射台，發射機
transmute,verb,徹底改變（尤指變成更好的他物）
transparent,adjective,透明的
transplant,verb,移植，移栽；（使）移居
trap,noun,陷阱；夾子；捕捉器
trapper,noun,（通常以出售毛皮為目的）設陷阱（或夾子）的捕獸者
trash,noun,廢物，垃圾
tray,noun,盤；碟；托盤
treacherous,adjective,（地面或大海尤因氣候惡劣）極端危險的，凶險的
tread,verb,踩；踏
treadmill,noun,繁重無聊的重複性工作
treason,noun,叛國（罪）
treatment,noun,對待；待遇；處理
tremendous,adjective,巨大的；極好的
trench,noun,壕溝；溝渠
trend,noun,趨勢，趨向；傾向，動向
trespass,verb,擅自進入，侵入（他人土地或建築物）
trespasser,None,None
trial,noun,審判，審理
tribal,adjective,部落的；部族的
tribe,noun,部落；部族
tributary,noun,（河流或湖泊的）支流
tribute,noun,（尤指在正式場合表達敬意的）頌詞，禮物
trickle,verb,從…向下滴（或淌）
trifle,noun,鮮奶油鬆糕，果醬鬆糕（一種甜點，包括一層水果海綿蛋糕、一層蛋奶醬和一層鮮奶油）
trigger,noun,（槍的）扳機
trilogy,noun,（書或戲劇的）三部曲
trim,verb,修剪，修整
triumph,noun,巨大成功；勝利；狂喜
trivial,adjective,微不足道的，瑣碎的；沒有價值的
tropical,adjective,熱帶的
troublesome,adjective,令人煩惱的；討厭的；麻煩的，棘手的
troubling,adjective,令人煩惱的；令人擔憂的
troupe,noun,（巡迴）劇團，戲班子，表演隊
trove,noun,豐富的…，…的寶庫
trumpet,noun,小號；喇叭
trumpeter,noun,小號手
